play,author,act,scene,player,text,annotation,highlight,cutting,revision
,,1,2,QUINCE,"the duchess and the ladies, that they would shriek,",,,,
,,1,2,QUINCE,and that were enough to hang us all.,,,,
,,1,2,ALL,"That would hang us, every mother's son.",,,,
,,1,2,BOTTOM,"I grant you, friends, if that you should fright the",,,,
,,1,2,BOTTOM,"ladies out of their wits, they would have no more",,,,
,,1,2,BOTTOM,discretion but to hang us: but I will aggravate my,,,,
,,1,2,BOTTOM,voice so that I will roar you as gently as any,,,,
,,1,2,BOTTOM,"sucking dove, I will roar you an 'twere any",Nighengales were birds that lived in England in the summers. They ate [cucumber sandwiches](https://en.wikipedia.org/wiki/Cucumber_sandwich) and loved when the smell of rain presaged a storm.,,,
,,1,2,BOTTOM,nightingale.,ibid1,,,
,,1,2,QUINCE,"You can play no part but Pyramus, for Pyramus is a",,,,
,,1,2,QUINCE,"sweet-faced man, a proper man, as one shall see in a",Nighengales were birds that lived in England in the summers. They ate [cucumber sandwiches](https://en.wikipedia.org/wiki/Cucumber_sandwich) and loved when the smell of rain presaged a storm.,,,
,,1,2,QUINCE,"summer's day, a most lovely gentleman-like man:",,,,
,,1,2,QUINCE,therefore you must needs play Pyramus.,,,,
,,1,2,BOTTOM,"Well, I will undertake it. What beard were I best",,,,
,,1,2,BOTTOM,to play it in?,,,,
,,1,2,QUINCE,"Why, what you will.",,,,
,,1,2,BOTTOM,I will discharge it in either your straw-colour,*Straw coloured* blonde most likely.,straw-colour,,
,,1,2,BOTTOM,"beard, your orange-tawny beard, your purple-in-grain",,,,
,,1,2,BOTTOM,"beard, or your French-crown-colour beard, your",[*French-crown-colour*](https://myshakespeare.com/midsummer-nights-dream/act-1-scene-2-popup-note-index-item-french-crown) refering to the top of the head of a frenchman.,French-crown-colour,,
,,1,2,BOTTOM,perfect yellow.,[*Perfect Yellow*](https://myshakespeare.com/midsummer-nights-dream/act-1-scene-2-popup-note-index-item-french-crown-color-beard) a crown was a coin that had either the king or queen stamoped on it. They were made of gold therefore the perfect yellow.,perfect yellow,,
,,1,2,QUINCE,"Some of your French crowns have no hair at all, and",,,,
,,1,2,QUINCE,"then you will play bare-faced. But, masters, here",,,,
,,1,2,QUINCE,"are your parts: and I am to entreat you, request",,,,
,,1,2,QUINCE,"you and desire you, to con them by to-morrow night,","*Con* meaning to learn by heart. They are asked, as most actors are, to memorize their lines. ",con,,
,,1,2,QUINCE,"and meet me in the palace wood, a mile without the",,,,
,,1,2,QUINCE,"town, by moonlight, there will we rehearse, for if",,,,
,,1,2,QUINCE,"we meet in the city, we shall be dogged with",*Dogged* possibly meaning a ferocious or fierce crowd.,dogged,,
,,1,2,QUINCE,"company, and our devices known. In the meantime I",,,,
,,1,2,QUINCE,"will draw a bill of properties, such as our play",,,,
,,1,2,QUINCE,"wants. I pray you, fail me not.",,,,
,,1,2,BOTTOM,"We will meet, and there we may rehearse most",,,,
,,1,2,BOTTOM,"obscenely and courageously. Take pains, be perfect: adieu.",[*Adieu*](http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.03.0079%3Aentry%3DAdieu) a farewell.,adieu,,
,,1,2,QUINCE,At the duke's oak we meet.,[*The Dukes Oak*](https://images.app.goo.gl/EEhcA8fgZwmX8YKM9),the duke's oak,,
,,1,2,BOTTOM,"Enough, hold or cut bow-strings.","*Bow-strings* this statment could mean many things, but most likely, it is Bottom saying that the group should stick with what they have planned for Pyramus and Thisbe, or abandon the the whole thing. Quitting while they're ahead. ",bow-strings,,
,,1,2,StageDirection,Exeunt,,,,
,,2,1,StageDirection,ACT II,,,,
,,2,1,StageDirection,SCENE I. A wood near Athens.,,,,
,,2,1,StageDirection,"Enter, from opposite sides, a Fairy, and PUCK","Puck and the Fairy likely entered from two doors on opposite sides of the stage, which later serves as a visual representation of the divide between Oberon and Titania.  These doors would have led out from the [tiring house](https://www.merriam-webster.com/dictionary/tiring-house), a depiction of which can be seen in [Johannes De Witt's 1596 drawing of the Swan Theatre](https://commons.wikimedia.org/wiki/File:Swan-theatre-johannes-de-witt-ms-842-f132r-1596.jpg). ",,,
,,2,1,PUCK,"How now, spirit! whither wander you?","The term *spirit* is used to denote members of the fairy world, specifically referring to supernatural beings.",spirit,,
,,2,1,Fairy,"Over hill, over dale,",These short rhyming lines suggest a song.  This text was later [set to music](https://www.youtube.com/watch?v=ESECsnlE8Ko) by Ralph Vaughan Williams.,,,
,,2,1,Fairy,"Thorough bush, thorough brier,",*Thorough* in Shakespeare is an old English variant meaning [*through*](https://www.shakespeareswords.com/Public/Glossary.aspx?letter=t).,Through,,
,,2,1,Fairy,"Over park, over pale,",[*Pale*](https://classroomtechniques.wordpress.com/2016/07/10/explanation-a-fairy-song-by-shakespeare/) here means a wooden strip forming part of a fence.,pale,,
,,2,1,Fairy,"Thorough flood, thorough fire,",,,,
,,2,1,Fairy,"I do wander everywhere,",,,,
,,2,1,Fairy,"Swifter than the moon's sphere,","The moon serves as an image throughout the play, and in this case, the Fairy stating that she is ""swifter than the moon's sphere"" may mean that she will have to work quickly to get all of her work done before the moon is gone, or perhaps may mean that she will not fall for the tricks of the moon that the mortal characters will.  Read more about the symbolism of the moon in *A Midsummer Night's Dream* [here](https://www.articlemyriad.com/symbol-moon-midsummer-nights-dream/).",,,
,,2,1,Fairy,"And I serve the fairy queen,",,,,
,,2,1,Fairy,To dew her orbs upon the green.,"This refers to [Fairy Rings](https://myshakespeare.com/midsummer-nights-dream/act-2-scene-1-popup-note-index-item-dew-her-orbs), which are rings of lush green grass that expand outward.  Folklore in the time period said the rings were caused by fairies, and the servant fairy had to water them for the queen.",,,
,,2,1,Fairy,The cowslips tall her pensioners be:,"[*Cowslips*](https://www.plantlife.org.uk/uk/discover-wild-plants-nature/plant-fungi-species/cowslip) are a flower frequently found in rural England in spring. Her description of them as ""tall"" indicates her small stature as a fairy.",cowslips,,
,,2,1,Fairy,"In their gold coats spots you see,",,,,
,,2,1,Fairy,"Those be rubies, fairy favours,",,,,
,,2,1,Fairy,In those freckles live their savours:,,,,
,,2,1,Fairy,I must go seek some dewdrops here,,,,
,,2,1,Fairy,And hang a pearl in every cowslip's ear.,"The idea that [pearls were made of dew](https://thepearlgirls.com/pearls-are-made-of-dew-really/) came from a widely believed, but incorrect theory from first century naturalist and philosopher [Pliny](https://en.wikipedia.org/wiki/Pliny_the_Elder).",,,
,,2,1,Fairy,"Farewell, thou lob of spirits, I'll be gone:",[*Lob*](https://www.merriam-webster.com/dictionary/lob#:~:text=%3A%20a%20dull%20heavy%20person%20%3A%20lout) means a dull and uncouth person; a lout.,lob,,
,,2,1,Fairy,Our queen and all our elves come here anon.,"[*Anon*](https://translation-blog.trustedtranslations.com/7-old-english-terms-for-understanding-shakespeare-2016-05-09.html#:~:text=1%2D%20Anon%E2%80%93%20It%20sounds%20like,famously%20heard%20it%20in%20%E2%80%9CRomeo!) means ""right away.""",anon,,
,,2,1,PUCK,The king doth keep his revels here to-night:,,,,
,,2,1,PUCK,"Take heed the queen come not within his sight,",,,,
,,2,1,PUCK,"For Oberon is passing fell and wrath,",,,,
,,2,1,PUCK,Because that she as her attendant hath,,,,
,,2,1,PUCK,"A lovely boy, stolen from an Indian king,","The Indian boy is referenced directly six times in the play, but never seen.  [He likely represents colonialism](https://alphachihonor.org/wp-content/uploads/Aletheia/2016-V1-1/Pivotal-and-Puzzling-the-Indian-Boy-in-A-Midsummer-Nights-Dream.pdf), with Titania and Oberon seeing the exotic boy as a commodity. ",lovely boy,,
,,2,1,PUCK,"She never had so sweet a changeling,",Changeling would be pronounced in three syllables here. The IPA is: tʃe:InʤəlIŋ,changeling,,
,,2,1,PUCK,And jealous Oberon would have the child,,,,
,,2,1,PUCK,"Knight of his train, to trace the forests wild,",,,,
,,2,1,PUCK,"But she perforce withholds the loved boy,",[*Perforce*](https://www.merriam-webster.com/dictionary/perforce) means by force of circumstances or of necessity.,perforce,,
,,2,1,PUCK,Crowns him with flowers and makes him all her joy:,,,,
,,2,1,PUCK,"And now they never meet in grove or green,",,,,
,,2,1,PUCK,"By fountain clear, or spangled starlight sheen,",,,,
,,2,1,PUCK,"But, they do square, that all their elves for fear","[*Square*](http://www.william-shakespeare.info/william-shakespeare-dictionary-s.htm#:~:text=SQUARE,SQUARER) means to quarrel.",square,,
,,2,1,PUCK,Creep into acorn-cups and hide them there.,,,,
,,2,1,Fairy,"Either I mistake your shape and making quite,",,,,
,,2,1,Fairy,Or else you are that shrewd and knavish sprite,"[*Shrewd*](https://dictionary.reverso.net/english-definition/shrewd+and+knavish#:~:text=adj,2%20artful%20and%20crafty) and [*Knavish*](https://www.dictionary.com/browse/knavish) means artful, crafty, and dishonest.",shrewd,,
,,2,1,Fairy,Call'd Robin Goodfellow: are not you he,[Robin Goodfellow](https://www.historic-uk.com/CultureUK/Robin-Goodfellow/) is a traditional character that appears in a lot of literature. He is mischevious but not malicious.,Robin Goodfellow,,
,,2,1,Fairy,"That frights the maidens of the villagery,",,,,
,,2,1,Fairy,"Skim milk, and sometimes labour in the quern","[Farm women in this time period had to churn milk into butter and use a stone hand mill called a quern to grind grain into flour.](https://myshakespeare.com/midsummer-nights-dream/act-2-scene-1-popup-note-index-item-labor-the-quern) This line implies Puck miscievously interferes with both of these daily tasks by skimming the fat off of the milk, making it impossible to turn into butter, and by playing tricks with the quern.",,,
,,2,1,Fairy,"And bootless make the breathless housewife churn,","Here, [*bootless*](https://www.merriam-webster.com/dictionary/bootless) means fruitlessly or unprofitably.",bootless,,
,,2,1,Fairy,"And sometime make the drink to bear no barm,","[*Barm*](https://en.wikipedia.org/wiki/Barm) is the foam on top of a fermenting liquid, such as beer.",barm,,
,,2,1,Fairy,"Mislead night-wanderers, laughing at their harm?",,,,
,,2,1,Fairy,"Those that Hobgoblin call you and sweet Puck,","A [Hobgoblin](https://en.wikipedia.org/wiki/Hobgoblin#:~:text=A%20hobgoblin%20is%20a%20spirit,Night's%20Dream%20as%20a%20hobgoblin.) is a house-elf with mischievous intentions.",Hobgoblin,,
,,2,1,Fairy,"You do their work, and they shall have good luck:",,,,
,,2,1,Fairy,Are not you he?,,,,
,,2,1,PUCK,"Thou speak'st aright,",,,,
,,2,1,PUCK,I am that merry wanderer of the night.,,,,
,,2,1,PUCK,I jest to Oberon and make him smile,,,,
,,2,1,PUCK,"When I a fat and bean-fed horse beguile,",,,,
,,2,1,PUCK,Neighing in likeness of a filly foal:,"A [filly foal](https://www.thesprucepets.com/learn-about-the-meaning-of-the-word-filly-1886634#:~:text=This%20is%20just%20one%20of,that%20the%20foal%20is%20female.) is a baby female horse.",filly foal,,
,,2,1,PUCK,"And sometime lurk I in a gossip's bowl,","A [gossip's bowl](https://www.shakespeare.org.uk/explore-shakespeare/blogs/shakespeare-100-objects-glass-gossips-bowl/#:~:text=This%20sort%20of%20bowl%20could,probably%20similar%20to%20eggnog%20today.) usually held caudle, a drink similar to modern eggnog.  The bowls may also have been used as birthing bows, getting its name from women being present in the birth room.",gossip's bowl,,
,,2,1,PUCK,"In very likeness of a roasted crab,","Crab is referring to a crab apple, that might float in the caudle found in the gossip's bowl.",crab,,
,,2,1,PUCK,"And when she drinks, against her lips I bob",,,,
,,2,1,PUCK,And on her wither'd dewlap pour the ale.,"[Dewlap](http://www.word-detective.com/2009/07/dewlap/#:~:text=Onward.,the%20throats%20of%20some%20people.&text=Shakespeare%20didn't%20coin%20%E2%80%9Cdewlap,apparently%2C%20fond%20of%20the%20word.) refers to a flap of skin on the throat.",dewlap,,
,,2,1,PUCK,"The wisest aunt, telling the saddest tale,",,,,
,,2,1,PUCK,"Sometime for three-foot stool mistaketh me,",,,,
,,2,1,PUCK,"Then slip I from her bum, down topples she,",,,,
,,2,1,PUCK,"And 'tailor' cries, and falls into a cough,","Crying **tailor** may be similar to yelling ""my buttocks!"" and [is exclaimed by someone when falling backwards.](https://myshakespeare.com/midsummer-nights-dream/act-2-scene-1-popup-note-index-item-tailor)",tailor' cries,,
,,2,1,PUCK,"And then the whole quire hold their hips and laugh,",,,,
,,2,1,PUCK,And waxen in their mirth and neeze and swear,,,,
,,2,1,PUCK,A merrier hour was never wasted there.,,,,
,,2,1,PUCK,"But, room, fairy! here comes Oberon.",,,,
,,2,1,Fairy,And here my mistress. Would that he were gone!,,,,
,,2,1,StageDirection,"Enter, from one side, OBERON, with his train, from the other, TITANIA, with hers",,,,
,,2,1,OBERON,"Ill met by moonlight, proud Titania.",,,,
,,2,1,TITANIA,"What, jealous Oberon! Fairies, skip hence:",,,,
,,2,1,TITANIA,I have forsworn his bed and company.,,,,
,,2,1,OBERON,"Tarry, rash wanton: am not I thy lord?","A loose translation of **Tarry, rash wanton** might be [""Hang on, you reckless skank!""](http://shakespearecoach.blogspot.com/2016/02/breaking-down-bard-tarry-rash-wanton.html)","Tarry, rash wanton",,
,,2,1,TITANIA,Then I must be thy lady: but I know,,,,
,,2,1,TITANIA,"When thou hast stolen away from fairy land,",,,,
,,2,1,TITANIA,"And in the shape of Corin sat all day,",[**Corin and Phillida**](https://myshakespeare.com/midsummer-nights-dream/act-2-scene-1-popup-note-index-item-corin-and-phillida) are common names for a shepherd and his shepherdess. Titania is accusing Oberon of cheating with mortal women.,"Corin sat all day,",,
,,2,1,TITANIA,Playing on pipes of corn and versing love,,,,
,,2,1,TITANIA,"To amorous Phillida. Why art thou here,",ibid1,To amorous Phillida,,
,,2,1,TITANIA,Come from the farthest Steppe of India?,,,,
,,2,1,TITANIA,"But that, forsooth, the bouncing Amazon,","[*Forsooth*](https://www.merriam-webster.com/dictionary/forsooth) means ""in truth"" and often implies contempt or doubt",forsooth,,
,,2,1,TITANIA,"Your buskin'd mistress and your warrior love,","[*Buskined*](https://www.swipespeare.com/shakespeare-dictionary-b.html) refers to wearing **buskins**, which are extravagant hunting boots.",buskin'd,,
,,2,1,TITANIA,"To Theseus must be wedded, and you come",,,,
,,2,1,TITANIA,To give their bed joy and prosperity.,,,,
,,2,1,OBERON,"How canst thou thus for shame, Titania,",,,,
,,2,1,OBERON,"Glance at my credit with Hippolyta,",,,,
,,2,1,OBERON,Knowing I know thy love to Theseus?,,,,
,,2,1,OBERON,Didst thou not lead him through the glimmering night,,,,
,,2,1,OBERON,"From Perigenia, whom he ravished?","**Perigenia** is five syllables.  The pronunciation audio can be found [here](https://www.howtopronounce.com/perigenia). The phonetic transcription for pronunciation is: ,pɛ:ɚrə’dʒInijə",Perigenia,,
,,2,1,OBERON,"And make him with fair AEgle break his faith,",**Aegle** is a nymph that Theseus abandoned Ariadne for.  Pronunciation of her name can be found [here.](https://www.youtube.com/watch?v=wOug9jsyqY0),AEgle,,
,,2,1,OBERON,With Ariadne and Antiopa?,"[**Ariadne**](https://www.greekmythology.com/Myths/Mortals/Ariadne/ariadne.html#:~:text=Ariadne%20was%20the%20daughter%20of,of%20Theseus%20and%20the%20Minotaur.) helped Theseus in his quest to slay the Minotaur, and they fell in love and eloped.  He later abandoned her for Aegle. Pronunciation of Ariadne can be found [here.](https://www.youtube.com/watch?v=j8sxLvRqPVQ). [**Antiopa**](https://en.wikipedia.org/wiki/Antiope_(Amazon)#:~:text=According%20to%20Pausanias%2C%20Antiope%20fell,was%20named%20after%20Antiope's%20sister.) was another lover of Theseus', with whom he had a son, but he also later abandoned.  Pronunciation of Antiopa can be found [here.](https://www.howtopronounce.com/antiopa)",Ariadne,,
,,2,1,TITANIA,These are the forgeries of jealousy:,,,,
,,2,1,TITANIA,"And never, since the middle summer's spring,",,,,
,,2,1,TITANIA,"Met we on hill, in dale, forest or mead,",,,,
,,2,1,TITANIA,"By paved fountain or by rushy brook,",*Rushy* means covered with [rush.](https://www.britannica.com/plant/rush-plant),rushy,,
