play,author,act,scene,player,text,annotation,highlight,cutting,revision
,,1,6,,"Err'd in this point which now you censure him,",ibid1,,,
,,1,6,,And pulled the law upon you.,ibid2,,,
,,1,6,ANGELO,"Tis one thing to be tempted, Escalus,","Angelo clarifies here that lusting is one thing, but to actually do the deed (or to have proof of it) is another and in his mind, that is worthy of punishment.",Tis one thing to be tempted,,
,,1,6,,Another thing to fall. I not deny,ibid1,,,
,,1,6,,The jury passing on the prisoner's life,Angelo admits that it's possible the very same people who will rule on Claudio's fate may have sins that are unknown and that could be even worse than Claudio's.,The jury passing on the prisoner's life,,
,,1,6,,May in the sworn twelve have a thief or two,ibid1,,,
,,1,6,,"Guiltier than him they try. What's open made to justice,",ibid2,,,
,,1,6,,That justice seizes. 'Tis very pregnant:,"**pregnant** clear, obvious",pregnant,,
,,1,6,,"The jewel that we find, we stoop and take't",Whatever is known and out in the open should be judged by the law; just because there are crimes out there that are unseen doesn't mean we shouldn't judge the ones we do see.,,,
,,1,6,,"Because we see it, but what we do not see",ibid1,,,
,,1,6,,We tread upon and never think of it.,ibid2,,,
,,1,6,,You may not so extenuate his offense,,,,
,,1,6,,"For I have had such faults; but rather tell me,",,,,
,,1,6,,"When I that censure him do so offend,","Angelo is saying that if he were in Claudio's shoes, he would gladly accept the punishment and his fate, which he later does.",When I that censure him do so offend,,
,,1,6,,"Let mine own judgement pattern out my death,",ibid1,,,
,,1,6,,"And nothing come in partial. Sir, he must die.",ibid2,,,
,,1,6,StageDirection,Enter Provost.,,,,
,,1,6,ESCALUS,Be it as your wisdom will.,,,,
,,1,6,ANGELO,Where is the Provost?,"A **provost** is the jailer, the keeper of the prison",Provost,,
,,1,6,PROVOST,"Here, if it like your honor.",,,,
,,1,6,ANGELO,See that Claudio,"Angelo is arranging Claudio's execution, in spite of what Escalus thinks.",See that Claudio,,
,,1,6,,Be executed by nine tomorrow morning.,ibid1,,,
,,1,6,,"Bring him his confessor, let him be prepared,",ibid2,,,
,,1,6,,For that's the utmost of his pilgrimage.,limit of his life's journey / duration,utmost of his pilgrimage,,
,,1,6,StageDirection,"Exit Provost. Enter Elbow, Froth, Clown, officers.",,,,
,,1,6,ELBOW,"Come, bring them away. If these be good people in",,,,
,,1,6,,"a commonweal, that do nothing but use their abuses",,,,
,,1,6,,"in common houses, I know no law. Bring them away.",brothel,common house,,
,,1,6,ANGELO,"How now, sir? What's your name? And what's the",,,,
,,1,6,,matter?,,,,
,,1,6,ELBOW,"If it please your honor, I am the poor Duke's","comic reversal typical of Elbow's way of speaking, being",poor Duke,,
,,1,6,,"constable, and my name is Elbow; I do lean upon","A pun! **Elbow** is the constable, and could likely be leading the arrested men onto the stage by the elbows. **lean upon** mistaken for 'uphold'","Elbow, lean",,
,,1,6,,"justice, sir; and do bring in here before your good",,,,
,,1,6,,"honor, two notorious benefactors.","Elbow uses the word **benefactors** when he should use the workd malefactors. This is Shakespeare intentionally using a malapropism, which is a humurous misuse of a word that sounds similar to the intended word.",benefactors,,
,,1,6,ANGELO,Benefactors? Well. What benefactors are they?,Angelo does not bear fools gladly,benefactors,,
,,1,6,,Are they not malefactors?,,,,
,,1,6,ELBOW,"If it please your honor, I know not well what they","Elbow has arrested them and brought them in for judgment. This is a subplot that mirrors the main plot, a device that Shakespeare uses often in his plays.",If it please your honor,,
,,1,6,,"are; but precise villains they are, that I am sure of,","In the exchange b/w Lucio and Isabel, we heard that Angelo was precise",precise,,
,,1,6,,and void of all profanation in the world that good,a mistake for 'profession' (of faith),profanation,,
,,1,6,,Christians ought to have.,,,,
,,1,6,ESCALUS,This comes off well; here's a wise officer.,this is well said (sarcasm),comes off well,,
,,1,6,ANGELO,"Go to, what quality are they of? Elbow is your",,,,
,,1,6,,"name? Why do'st thou not speak, Elbow?",,,,
,,1,6,CLOWN,"He cannot, sir; he's out at elbow.","**Out at elbow** means [in bad condition](https://www.shakespeareswords.com/Public/GlossaryHeadword.aspx?headwordId=10107); 'out' as in at a loss for words, and 'at elbow' impoverished in dress or speech",elbow,,
,,1,6,ANGELO,"What are you, sir?",,,,
,,1,6,ELBOW,"He, sir? A tapster, sir, parcel bawd; one that serves",bartender and part-time pimp,"tapster, parcel bawd",,
,,1,6,,"a bad woman whose house, sir, was, as they say,",The **woman** being referred to here is Mistress Overdone.,woman,,
,,1,6,,plucked down in the suburbs; and now she professes,,,,
,,1,6,,"a hot-house, which I think is a very ill house too.","bath house, which was another form of brothel, hence the word 'stews' to describe the whorehouses in Jacobean London",hot-house,,
,,1,6,ESCALUS,How know you that?,,,,
,,1,6,ELBOW,"My wife, sir, whom I detest before God, and your","Shakespeare is yet again using a malapropism by having Elbow say **detest**; the word Elbow meant to use is attest, or protest, possibly",detest,,
,,1,6,,honor.,,,,
,,1,6,ESCALUS,"How, thy wife?",,,,
,,1,6,ELBOW,"Ay, sir: whom I thank heaven is an honest woman.",,,,
,,1,6,ESCALUS,Dost thou detest her therefore?,,,,
,,1,6,ELBOW,"I say, sir, I will detest myself also, as well as she,",,,,
,,1,6,,"that this house, if it be not a bawd's house, it is pity",,,,
,,1,6,,"of her life, for it is a naughty house.",Elbow is saying the house is a wicked house or a brothel.,naughty house.,,
,,1,6,ESCALUS,"How dost thou know that, constable?",,,,
,,1,6,ELBOW,"Marry, sir, by my wife, who, if she had been a","Elbow says he knows about the brothel from his wife, who went there and was mistaken for a prostitute.",by my wife,,
,,1,6,,"woman cardinally given, might have been accus'd in",ibid1,,,
,,1,6,,"fornication, adultery, and all uncleanliness there.",ibid2,,,
,,1,6,ESCALUS,By this man's means?,,,,
,,1,6,ELBOW,"Ay, sir, by Master Froth's means: but as she spit","Since she is an honorable woman, she **spit** in his face when Froth propositioned her.",but as she spit,,
,,1,6,,"in his face, so she defied him.",,,,
,,1,6,CLOWN,"Sir, if it please your honor, this is not so.",,,,
,,1,6,ELBOW,"Prove it before these varlets here, thou honorable",Elbow transposes the epithets,varlets,,
,,1,6,,"man, prove it.",,,,
,,1,6,ESCALUS,Do you hear how he misplaces?,,,,
,,1,6,CLOWN,"Sir, she came in great with child, and longing --","This section is the explanation of why and how Elbow's wife entered the house - this is all supposed to be very funny! This is also Pompey deliberately talking in tedious circles, hoping to confuse the issue with Escalus. He is being very precise with a set of irrelevant facts about the dishes, the number of prunes, where Froth sat, etc.","she came in great with child, and longing",,
,,1,6,,saving your honor's reverence -- for stewed prunes.,"**Stewed prunes** is a euphemism for [prostitute](https://www.shakespeareswords.com/Public/Glossary.aspx?id=15091); not only that, but stewed prunes were often found in brothels and were considered an advertisement if they were set out by the window for all to see (Kacirk, 130).",stewed prunes,,
,,1,6,,"Sir, we had but two in the house, which at that very",,,,
,,1,6,,"distant time stood, as it were, in a fruit dish -- a dish of",,,,
,,1,6,,some threepence; your honors have seen such dishes;,"Is this suggesting that the two ""honorable"" men in the room know these prune dishes, and therefore the brothel well?",your honors have seen such dishes,,
,,1,6,,"they are not china dishes, but very good dishes.",,,,
,,1,6,ESCALUS,"Go to, go to, no matter for the dish, sir.","""Get on with it!"" But is Escalus saying ""get on with it"" because he is annoyed, or because he wants to avoid talk of how he has ""seen such dishes""?","no matter for the dish, sir.",,
,,1,6,CLOWN,"No, indeed, sir, not of a pin; you are therein in the",This next section by Clown is meant to be very funny!,"No indeed, sir, not of a pin",,
,,1,6,,"right. But to the point. As I say, this Mistress Elbow,",,,,
,,1,6,,"being, as I say, with child, and being great-bellied, and",A possible intepretation of this section is that since Elbow's wife is pregnant she's not getting laid and therefore went looking for the brothel.,and being great-bellied,,
,,1,6,,"longing, as I said, for prunes; and having but two in","Could **two in the dish** be a euphemism for testicles? Could it mean that since she only had ""two in the dish"" (one man), she needed more and went out looking??",and having but two in,,
,,1,6,,"the dish, as I said, Master Froth here, this very man,",ibid1,the dish,,
,,1,6,,"having eaten the rest, as I said, and, as I say, paying",,,,
,,1,6,,"for them very honestly; for, as you know, Master Froth,",,,,
,,1,6,,I could not give you threepence again.,,,,
,,1,6,FROTH,"No, indeed.",,,,
,,1,6,CLOWN,"Very well. You being, then, if you be remembered,",Could this be a euphemism for him having already had sex with his wife?,"You being, then, if you be remebered,",,
,,1,6,,cracking the stones of the foresaid prunes --,ibid1,,,
,,1,6,FROTH,"Ay, so I did indeed.",,,,
,,1,6,CLOWN,"Why, very well. -- I telling you then, if you be",,,,
,,1,6,,"remembered, that such a one and such a one, were",,,,
,,1,6,,"past cure of the thing you wot of, unless they kept very","syphillis, or venereal disease generally",the thing you wot of,,
,,1,6,,"good diet, as I told you --",strict regimen of the right foods to heal,diet,,
,,1,6,FROTH,All this is true.,,,,
,,1,6,CLOWN,"Why, very well then --",,,,
,,1,6,ESCALUS,"Come, you are a tedious fool. To the purpose.","Escalus is annoyed! ""Get on with it, please!""","Come, you are a tedious fool.",,
,,1,6,,"What was done to Elbow's wife, that he hath cause to",ibid1,,,
,,1,6,,complain of? Come me to what was done to her.,ibid2,,,
,,1,6,CLOWN,"Sir, your honor cannot come to that yet.",,,,
,,1,6,ESCALUS,"No, sir, nor I mean it not.",,,,
,,1,6,CLOWN,"Sir, but you shall come to it, by your honor's",,,,
,,1,6,,"leave. And I beseech you, look into Master Froth here,",,,,
,,1,6,,"sir, a man of fourscore pound a year, whose father","considered reasonably well to do, if Pompey is telling the truth about Froth here",fourscore pound a year,,
,,1,6,,"died at Hallowmas -- was't not at Hallowmas, Master",November 1st,Hallowmas,,
,,1,6,,Froth?,,,,
,,1,6,FROTH,All-Hallond Eve.,"Halloween, October 31st",All-Hallond Eve,,
,,1,6,CLOWN,"Why, very well. I hope here be truths. He, sir,",Notice the repetitions within Pompey's lines here.,here be truths,,
,,1,6,,"sitting, as I say, in a lower chair, sir, -- 'twas in the",,,,
,,1,6,,"Bunch of Grapes, where indeed you have a delight to",A **Bunch of Grapes** is a room in the brothel,Bunch of Grapes,,
,,1,6,,"sit, have you not?",,,,
,,1,6,FROTH,"I have so, because it is an open room, and good",,,,
,,1,6,,for winter.,,,,
,,1,6,CLOWN,"Why, very well then. I hope here be truths.",,,,
,,1,6,ANGELO,"This will last out a night in Russïa,",Clown’s story is taking longer than summer **night in Russia** when daylight lasts more than 17 hours each day.,night in Russia,,
,,1,6,,"When nights are longest there: I'll take my leave,",ibid1,,,
,,1,6,,And leave you to the hearing of the cause;,,,,
,,1,6,,Hoping you'll find good cause to whip them all.,"Addressing Escalus, Angelo hopes that he finds them all guilty and sentences them to whipping - a common penalty for prostitutes and bawds.",,,
,,1,6,StageDirection,Exit Angelo.,,,,
,,1,6,ESCALUS,I think no less. Good morrow to your Lordship.,Escalus agrees with Angelo.,I think no less,,
,,1,6,,"Now, sir, come on. What was done to Elbow's",Escalus asks Clown again for an explanation.,,,
,,1,6,,"wife, once more?",ibid1,once more,,
,,1,6,CLOWN,"Once, sir? There was nothing done to her once.","Clown makes a play on the words **Once** and **once**.  In the previous line, Escalus REPEATS his command to Clown to answer his question by saying ""What was done to Elbow's wife, once more?""  Clown's response uses the word ""once"" in the context of WHAT happened to Elbow's wife, not how many times the question was asked.",once,,
,,1,6,ELBOW,"I beseech you, sir, ask him what this man did to","Addressing Escalus, Elbow wants Clown to state what Froth did to Elbow’s wife.",,,
,,1,6,,my wife.,,,,
,,1,6,CLOWN,"I beseech your honor, ask me.","Clown formally addresses Escalus because he is in charge of the proceedings - not Elbow. By restating **I beseech**, Clown his also mocking Elbow’s previous line.",I beseech your honor,,
,,1,6,ESCALUS,"Well, sir, what did this gentleman to her?",,,,
,,1,6,CLOWN,"I beseech you, sir, look in this gentleman's face.","Addressing Escalus, asks him to look at Froth’s face.",,,
,,1,6,,"Good Master Froth, look upon his honor. 'Tis for a","Then, addressing Froth, Clown insists that Froth is respectfully looking at Escalus. **’Tis for a good purpose** is to Froth to let him know that making a good impression on Escalus is very important.",,,
,,1,6,,good purpose. Doth your honor mark his face?,Clown also makes sure that Escalus can see Froth’s purposefully innocent expression clearly.,mark his face,,
,,1,6,ESCALUS,"Ay, sir, very well.",,,,
,,1,6,CLOWN,"Nay, I beseech you, mark it well.",,,,
,,1,6,ESCALUS,"Well, I do so.",,,,
,,1,6,CLOWN,Doth your honor see any harm in his face?,,,,
,,1,6,ESCALUS,"Why, no.",,,,
,,1,6,CLOWN,I'll be supposed upon a book his face is the worst,**supposed upon a book** is synonymous with swearing on the Bible.,supposed upon a book,,
,,1,6,,"thing about him. Good, then -- if his face be the",,,,
,,1,6,,"worst thing about him, how could Master Froth do the",,,,
,,1,6,,constable's wife any harm? I would know that of your,,,,
,,1,6,,honor.,,,,
,,1,6,ESCALUS,"He's in the right, constable; what say you to it?",Addressing Elbow.,,,
,,1,6,ELBOW,"First, and it like you, the house is a respected house;",The not-so-bright and blundering Elbow is using the word **respected** when he really means Suspected.,respected,,
,,1,6,,"next, this is a respected fellow; and his mistress is a",ibid1,respected,,
,,1,6,,respected woman.,ibid2,respected,,
,,1,6,CLOWN,"By this hand, sir, his wife is a more respected person","Clown also says **respected** instead of Suspected. This is possibly in error, similar to Elbow’s mistake in the previous lines, or, as a clever retort and play on Elbow’s ignorance.",respected,,
,,1,6,,then any of us all.,,,,
,,1,6,ELBOW,"Varlet, thou liest; thou liest, wicked varlet. The",**Varlet** refers to a dishonest or unprincipled person.,Varlet,,
,,1,6,,time is yet to come that she was ever respected with,"Again, Elbow confuses **respected** with Suspected",respected,,
